geo_id,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,median_rent,percent_income_spent_on_rent,commuters_16_over,commute_less_10_mins,commute_35_44_mins,commute_60_more_mins,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,employed_pop,unemployed_pop,not_in_labor_force,pop_in_labor_force,bachelors_degree_or_higher_25_64,commuters_by_bus,commuters_by_subway_or_elevated,commuters_by_carpool,group_quarters,households_public_asst_or_food_stamps,no_cars,pop_determined_poverty_status,poverty,gini_index,county,city,zip_code,internal_point_lat,internal_point_lon,area_land_meters,area_water_meters
12766,452,204,248,54.1,452,0,0,0,0,0,0,452,0,194,61786,28829,315,,,103,11,20,0,10,17,27,8,0,10,,7,0,3,21,26,0,10,0,0,0,83,8,14,22,0,0,103,42,215,145,21,0,0,0,0,34,0,452,7,0.3418,Sullivan,North branch,12766,41.8152083,-74.9788544,20816276,13955
13846,351,171,180,61.1,341,2,8,0,0,0,0,351,0,158,37917,21378,232,,,139,6,6,0,58,6,31,7,4,21,,30,6,6,12,13,11,6,0,0,10,47,5,9,0,0,3,145,0,135,145,56,0,0,12,0,41,20,351,72,0.4066,Delaware,Treadwell,13846,42.3637663,-75.0547964,21057940,87534
14592,192,94,98,56.3,192,0,0,0,0,0,0,192,0,102,57250,30686,102,,,143,34,0,17,12,10,12,0,58,0,,0,0,0,0,42,0,0,0,0,10,22,16,0,12,0,0,153,0,22,153,33,0,0,54,0,0,42,192,0,0.3036,Livingston County,York Hamlet CDP,14592,42.8722375,-77.8958925,431978,0
13418,324,182,142,41.1,321,0,0,0,0,3,0,324,0,107,63438,22452,107,,,146,9,16,5,20,27,31,14,24,0,,3,0,9,8,5,14,0,0,5,8,4,34,8,0,9,0,149,4,112,153,18,0,0,5,0,23,9,324,49,0.3716,Madison,North brookfield,13418,42.8457038,-75.3804597,13509601,953
12998,363,202,161,47.3,294,0,12,0,0,0,57,363,0,198,43769,25057,233,,,158,21,0,0,0,12,33,58,11,23,,0,13,0,38,15,0,0,65,0,9,33,11,0,14,0,0,158,3,139,161,23,0,0,0,0,0,0,363,0,0.3283,Essex County,"Witherbee CDP, Mineville CDP",12998,44.0778003,-73.5765454,31177925,319714
12574,405,275,130,37.1,329,0,44,32,0,0,0,373,0,108,,48926,186,,,149,38,0,0,19,0,24,31,21,16,,0,0,0,0,0,2,0,0,17,0,0,20,0,21,0,48,161,0,82,161,127,0,0,0,0,0,0,405,0,0.336,Dutchess County,Rhinecliff CDP,12574,41.917688,-73.9456583,1304569,0
12495,182,70,112,57.9,147,0,19,16,0,0,0,166,22,98,168214,86436,232,,,95,24,0,41,8,0,9,0,13,0,,9,0,7,0,0,0,0,6,0,0,0,17,8,0,7,44,148,13,21,161,67,0,0,0,0,0,0,182,15,0.3995,Ulster,Willow,12495,42.0849228,-74.2406798,23672966,0
13305,249,162,87,33.3,249,0,0,0,0,0,0,249,0,106,48828,24690,121,,,140,11,32,20,14,39,10,0,0,14,,0,0,0,0,0,23,13,0,32,7,0,25,6,0,0,0,140,29,49,169,46,0,0,14,0,23,0,249,0,0.221,"",Utica,13305,43.8922889,-75.4211714,2484758,0
12787,377,185,192,37.7,351,0,7,19,0,0,0,358,0,118,95313,27407,219,,,163,0,0,26,39,40,38,0,0,20,,0,0,0,5,16,0,0,0,6,18,2,19,31,12,9,0,168,9,95,177,38,0,0,45,0,0,0,377,0,0.2823,Sullivan,White sulphur sp,12787,41.7953938,-74.8450286,9091880,4208
13675,227,99,128,30.1,227,0,0,0,0,0,0,227,0,60,64605,20596,104,,,143,61,16,0,0,0,15,0,44,7,,0,0,0,0,0,0,0,0,7,7,19,20,0,7,0,0,143,34,22,177,27,0,0,37,0,7,0,227,0,0.1647,Jefferson County,Plessis CDP,13675,44.281718,-75.8462856,2727097,431205
14486,370,183,187,56.8,364,6,0,0,0,0,0,370,0,157,66708,41103,157,,,184,8,17,10,34,23,75,6,11,0,,0,8,0,0,0,10,0,0,0,18,52,29,6,9,18,7,201,32,114,233,42,0,0,0,0,16,0,370,49,0.3432,Livingston County,Linwood CDP,14486,42.8942803,-77.9215869,14590427,0
14881,324,155,169,44.6,324,0,0,0,0,0,0,324,0,136,117885,51212,136,,,229,92,14,0,0,16,75,18,14,0,,0,0,0,0,0,0,14,0,0,0,0,31,67,10,0,14,229,20,61,249,149,0,0,70,0,52,0,324,0,0.2351,Tompkins,Slaterville spri,14881,42.3999009,-76.3589939,3182029,3378
12473,785,490,295,50.2,781,0,0,4,0,0,0,781,0,292,46563,30136,497,,,402,135,26,44,28,73,25,20,44,7,,0,0,18,21,32,0,42,18,24,0,34,45,12,7,39,0,418,0,264,418,179,0,0,20,64,0,0,781,34,0.3742,Greene,Round top,12473,42.2581658,-74.0410067,38891155,0
12486,1558,841,717,42.9,1417,40,22,63,0,0,16,1495,12,567,98264,40742,630,,,794,69,30,125,115,103,164,82,39,67,24360,22,10,6,0,22,10,0,92,0,0,50,84,50,97,52,72,814,22,414,844,441,12,0,33,0,2,10,1558,61,0.3713,Ulster County,"Tillson CDP, Rosendale Hamlet CDP",12486,41.832417,-74.0639836,8784846,489968
12222,6153,3002,3151,19.6,3593,866,413,1074,0,37,170,5079,256,0,,3091,0,,,1480,411,27,2,486,284,155,33,50,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,328,4069,2084,0,256,0,182,6153,0,0,0,0,,Albany County,Albany city,12222,42.6852614,-73.8232302,1413549,15294
11794,2952,1571,1381,19.9,896,289,1282,261,0,15,209,2691,62,0,,2884,0,,,718,138,13,40,351,90,37,0,14,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,130,1955,997,50,58,0,25,2952,0,0,0,0,,Suffolk County,Stony Brook University CDP,11794,40.9136148,-73.1252458,731965,0
12945,581,245,336,45.8,581,0,0,0,0,0,0,581,0,232,64773,34230,634,,,267,43,1,15,27,81,15,18,51,16,,18,0,18,6,0,0,29,0,0,19,34,26,9,34,11,28,275,0,190,275,83,0,0,0,0,0,2,581,69,0.3965,Franklin,Upper saint regi,12945,44.3090909,-74.2404396,85994178,18693731
13832,663,345,318,39.6,641,9,0,13,0,0,0,650,4,241,48750,23187,344,,,266,27,5,25,26,42,44,16,49,32,7520,9,18,16,4,22,33,4,12,5,11,24,27,35,9,3,9,285,22,228,307,41,4,0,30,0,58,16,663,169,0.4131,Chenango,Plymouth,13832,42.6581303,-75.6722157,71832150,109131
12494,628,330,298,55.3,596,32,0,0,0,0,0,628,0,341,91544,49769,578,,,311,49,28,92,32,22,20,0,56,12,,0,0,25,39,0,16,18,0,0,13,49,36,72,0,73,0,371,48,145,419,243,0,0,0,0,0,12,628,0,0.3276,Ulster,West shokan,12494,41.9565983,-74.292894,48544353,0
12959,1108,515,593,44.1,1101,0,0,7,0,0,0,1101,0,540,29886,23267,640,,,437,81,65,30,17,90,51,15,88,0,,0,87,36,38,110,17,39,0,14,78,40,0,47,18,16,0,467,0,383,467,96,0,0,20,8,0,16,1108,176,0.3992,Clinton,Mooers forks,12959,44.9523511,-73.7199118,100046310,261371
14721,105,54,51,28,105,0,0,0,0,0,0,105,0,56,47500,20808,78,,,66,0,0,0,9,0,21,12,0,24,,7,0,11,0,0,0,6,4,0,7,21,0,0,0,0,0,69,0,23,69,3,0,0,0,0,0,3,105,16,0.2934,Allegany,Ceres,14721,42.0139053,-78.2664423,9625463,0
13364,106,64,42,50.4,106,0,0,0,0,0,0,106,0,67,31563,25299,112,,,73,5,0,8,7,0,5,13,15,20,,0,6,5,0,5,28,0,0,0,10,13,0,0,0,0,0,73,0,22,73,19,0,0,4,0,5,4,106,6,0.252,"",Utica,13364,42.8049768,-75.2610705,7656967,0
14539,171,91,80,36.6,151,0,0,0,0,0,20,171,1,60,54318,22675,60,,,85,36,0,0,10,11,9,10,3,6,,0,0,0,0,7,6,9,0,0,11,0,17,10,0,0,0,85,0,46,85,20,1,0,33,7,0,0,171,6,0.2534,Livingston County,Retsof CDP,14539,42.8344988,-77.8747507,548227,0
12139,156,102,54,46.4,155,0,0,0,0,0,1,156,0,48,60000,37056,768,,,78,16,1,0,13,19,6,0,7,16,,1,1,0,1,7,2,0,1,0,11,3,4,10,1,3,3,82,3,59,85,16,0,0,8,0,3,0,156,4,0.3889,Hamilton,Piseco,12139,43.5002206,-74.5795437,619234618,25952042
14708,223,111,112,18.8,213,0,0,0,0,0,10,223,0,65,61875,19696,152,,,81,0,14,8,0,10,30,9,8,2,,3,0,0,5,3,3,2,3,2,7,6,22,8,1,0,0,81,4,33,85,7,0,0,5,0,12,3,212,37,0.28,Allegany,Alma,14708,42.0192186,-78.0636169,27173915,177993
12512,155,64,91,58.6,155,0,0,0,0,0,0,155,0,64,,39879,64,,,89,0,30,0,0,0,59,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,34,30,0,0,0,89,0,66,89,0,0,0,0,0,0,0,155,0,0.1184,"",Mid-Hudson,12512,41.5484987,-73.9684016,1155771,2167
13360,163,83,80,54.6,163,0,0,0,0,0,0,163,0,34,47500,27418,1034,,,75,56,0,0,3,8,5,2,1,0,,3,0,3,0,1,2,3,3,3,0,5,6,0,0,2,3,92,1,52,93,10,0,0,8,0,3,3,163,3,0.5185,Hamilton,Inlet,13360,43.7222718,-74.714466,159702002,10138934
14545,180,71,109,51,150,21,0,0,0,0,9,180,4,63,49688,23719,94,,,84,0,8,15,3,0,22,0,12,24,,0,3,0,0,4,3,15,3,4,4,6,16,0,0,5,0,89,4,59,93,31,4,0,4,0,9,0,168,0,0.3011,Livingston County,Scottsburg CDP,14545,42.6648568,-77.7010071,3716758,0
12042,196,114,82,55.2,196,0,0,0,0,0,0,196,0,104,46250,32621,130,,,70,0,10,7,13,8,11,7,6,8,,0,8,0,17,0,19,0,0,16,0,0,31,0,13,0,0,97,0,99,97,30,0,0,0,0,8,8,196,17,0.3516,Greene,Climax,12042,42.4165177,-73.9382062,11251963,31391
13666,228,99,129,49.4,218,0,0,1,0,0,9,227,0,94,44375,28800,200,,,92,36,0,7,18,10,2,2,0,17,,4,4,15,9,8,2,0,6,2,9,8,11,7,7,0,2,94,7,91,101,15,0,0,16,0,19,23,228,61,0.5296,St. Lawrence County,Cranberry Lake CDP,13666,44.2184854,-74.9260756,101305428,8928692
13362,173,79,94,38.1,173,0,0,0,0,0,0,173,0,57,,33151,57,,,64,11,14,12,0,0,0,16,11,0,,0,0,0,5,0,0,16,0,0,11,0,7,0,13,0,5,73,28,52,108,21,0,0,0,0,0,0,173,18,0.4182,"",Utica,13362,42.9821779,-75.5220029,714898,0
14479,146,82,64,51.6,146,0,0,0,0,0,0,146,0,78,67400,39273,102,,,105,10,8,18,50,0,9,0,0,10,,0,0,0,7,0,0,0,0,0,8,25,17,21,0,0,0,105,0,41,105,0,0,0,25,0,0,0,146,9,0.1738,"",Rochester,14479,43.2362619,-78.3137749,3833267,0
12493,233,113,120,28.8,179,8,0,42,0,0,4,191,0,108,78359,30506,188,,,109,0,0,0,0,0,9,32,35,33,,0,0,0,0,34,0,0,0,0,0,9,65,0,0,0,0,109,0,53,109,109,0,0,0,29,0,0,204,0,0.2195,Ulster,West park,12493,41.7856648,-73.9741323,17854458,53565
12724,256,135,121,59,224,0,7,0,0,0,25,256,0,131,,42830,206,,,102,0,67,7,0,0,0,0,18,10,,0,22,0,0,0,35,12,0,0,0,20,7,0,0,35,0,109,0,128,109,17,0,0,0,0,0,0,256,22,0.4158,Sullivan,Callicoon center,12724,41.8376211,-74.9587108,19570754,1404
13640,362,202,160,63.5,362,0,0,0,0,0,0,362,0,191,46581,46018,1007,,,99,12,7,0,0,12,25,0,28,15,,19,4,10,8,0,4,0,29,41,6,11,11,3,18,13,14,113,0,223,113,111,0,0,13,0,0,7,362,27,0.5151,Jefferson County,Thousand Island Park CDP,13640,44.346498,-75.928152,32002948,685333
12821,2766,2603,163,36.3,765,1208,21,699,19,0,54,2067,0,113,82802,3761,125,,,78,31,8,0,0,0,20,19,0,0,,0,7,23,0,6,0,0,0,0,8,0,51,9,0,9,0,78,35,2611,113,101,0,0,20,2470,0,9,296,34,0.3153,Washington,Comstock,12821,43.4535637,-73.4159946,14369839,158825
12760,416,233,183,60.8,389,0,0,23,0,0,4,393,0,209,58375,36267,456,,,117,5,10,8,0,24,28,10,16,16,,19,9,10,9,0,0,4,33,3,24,31,28,13,9,13,4,117,0,257,117,74,0,0,29,0,4,9,416,37,0.4217,Delaware,Long eddy,12760,41.9039352,-75.1078471,109589564,1044406
12036,224,141,83,36.9,214,0,5,5,0,0,0,219,6,94,42222,29828,200,,,96,6,13,8,0,16,0,6,5,42,,11,4,11,4,5,0,4,9,0,16,4,8,3,4,6,5,103,14,48,117,25,0,6,0,0,17,4,224,69,0.5219,Schoharie,Charlotteville,12036,42.541514,-74.6730531,19181898,20977
12976,213,98,115,51.8,202,0,0,2,0,0,5,211,2,106,76250,40285,223,,,86,0,8,5,16,16,37,0,2,2,,3,5,0,2,10,4,3,13,4,5,4,13,14,11,15,0,115,10,78,125,63,0,2,21,0,0,2,211,33,0.3621,"",Plattsburgh,12976,44.5037334,-74.2302509,99378678,3101938
13777,352,191,161,56.5,341,6,0,0,0,0,5,352,0,141,67292,30034,191,,,159,0,0,12,15,20,41,23,40,8,,12,0,0,3,6,0,0,0,15,29,16,39,7,6,8,0,159,11,151,170,12,0,0,38,0,12,12,352,41,0.2962,Broome County,Glen Aubrey CDP,13777,42.2581663,-75.9895866,15589140,0
13123,511,182,329,27.1,511,0,0,0,0,0,0,511,0,104,58431,14388,158,,,170,0,0,0,0,20,105,20,0,25,,0,0,0,0,0,17,0,0,0,67,0,0,0,20,0,0,170,0,144,170,0,0,0,0,0,68,0,363,0,0.237,"",Syracuse,13123,43.233564,-75.769068,6128028,0
13786,384,230,154,52.8,368,0,7,9,0,0,0,375,0,178,52500,27469,337,775,24.3,150,51,9,5,20,26,13,0,26,0,,16,8,0,0,24,0,17,13,8,35,12,33,0,0,3,9,167,27,146,194,37,0,0,17,0,18,0,380,19,0.387,Delaware,Harpersfield,13786,42.4409796,-74.6939411,40164664,226223
13621,469,231,238,42.3,460,1,0,8,0,0,0,461,0,218,54500,26829,310,,30.5,161,33,2,23,11,14,18,31,29,0,,8,35,24,12,3,11,4,0,4,16,30,27,31,13,0,0,180,38,148,218,53,0,0,4,0,72,21,469,93,0.3995,St. Lawrence,Chase mills,13621,44.8342463,-75.0800928,70464374,2135838
13802,562,236,326,42.8,476,0,15,40,0,0,31,522,0,166,110625,28111,210,,,192,9,17,5,0,29,43,16,64,9,,4,0,0,4,20,26,4,4,0,3,0,9,55,13,24,0,217,9,217,226,105,0,0,19,6,7,0,562,14,0.3322,Broome,Maine,13802,42.2421338,-76.041266,26042700,56025
13780,1036,546,490,46.5,978,0,0,7,0,0,51,1029,0,403,60139,24979,521,,,350,9,5,49,14,61,113,33,13,53,,49,13,22,0,15,11,29,10,33,19,62,41,29,65,5,0,366,38,338,404,104,0,0,28,0,50,10,1036,194,0.397,Chenango County,Guilford CDP,13780,42.4224855,-75.4765831,57370646,611805
10527,774,376,398,48.1,763,7,4,0,0,0,0,774,25,253,161583,56301,267,,,381,18,32,66,71,26,16,24,54,74,,0,0,0,0,7,0,0,0,5,0,36,16,6,40,61,82,414,22,177,436,288,0,12,6,19,0,0,774,10,0.2688,Westchester,Granite springs,10527,41.3211825,-73.7698785,6331137,20364
12456,851,443,408,33.6,661,29,0,161,0,0,0,690,11,216,58611,19781,243,,18.3,372,60,0,61,73,32,38,25,74,9,,0,0,0,18,10,0,0,25,17,43,23,29,26,12,13,0,409,43,189,452,19,11,0,79,0,33,0,837,56,0.2881,Ulster,Mount marion,12456,42.0327048,-73.9971333,1399183,52824
12150,895,500,395,44.3,880,0,0,15,0,0,0,880,9,299,69432,29777,374,,,528,17,41,39,43,106,139,0,143,0,,7,0,7,0,10,9,31,7,7,22,79,50,51,0,19,0,553,0,236,553,97,9,0,68,0,8,7,895,7,0.2708,Schenectady,Rotterdam juncti,12150,42.8805227,-74.0526891,2819003,244067
11549,2901,1175,1726,20.1,1711,330,271,443,0,0,146,2458,25,0,,3978,0,,,942,379,7,6,268,146,70,29,31,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,117,1649,1252,5,25,0,51,2901,0,0,0,0,,Nassau County,East Garden City CDP,11549,40.7172886,-73.6027748,183248,0
13489,679,320,359,45,595,32,52,0,0,0,0,679,3,272,51944,24302,382,,51,226,42,17,31,24,18,14,16,39,25,7470,17,16,22,7,11,11,29,10,6,30,23,45,18,18,7,2,262,31,252,296,34,3,0,31,0,34,17,679,57,0.3914,Lewis,West leyden,13489,43.4607737,-75.5524629,110591134,1302775
12046,1025,544,481,40,1025,0,0,0,0,0,0,1025,0,395,84650,35463,431,,,439,10,81,32,8,56,16,100,72,64,,0,0,0,40,10,8,15,0,16,10,71,50,65,99,11,0,513,10,252,523,139,0,0,10,0,12,0,1007,0,0.2703,Albany,Coeymans hollow,12046,42.5075175,-73.9256209,39752823,5389577
12169,222,92,130,39.9,205,0,13,0,0,0,4,222,0,83,99896,44628,105,,,121,0,27,5,6,7,9,19,41,7,,0,0,0,0,0,0,0,15,6,9,0,12,5,15,8,13,121,18,79,139,46,0,0,0,0,0,0,222,9,0.3298,Rensselaer,Stephentown,12169,42.5928874,-73.4480357,24662216,166025
12161,199,157,42,34,199,0,0,0,0,0,0,199,0,88,78730,38113,88,,,155,0,0,0,0,0,14,13,128,0,,0,0,0,0,14,0,0,0,0,0,0,61,0,0,13,0,155,0,44,155,27,0,0,0,0,0,0,199,0,0.2009,"",Albany,12161,42.5347691,-73.8548632,1059938,16016
12969,410,216,194,57.3,379,0,0,4,8,0,19,406,0,213,39688,25796,606,,,126,5,9,13,0,4,38,36,9,12,,6,16,33,10,8,30,4,23,10,14,8,28,11,6,6,0,144,11,208,155,29,0,0,8,0,13,6,410,61,0.4131,Franklin,Owls head,12969,44.7108973,-74.0981504,255504867,4808510
12823,472,210,262,54.9,472,0,0,0,0,0,0,472,0,200,,24657,223,,,171,0,0,70,21,22,16,0,0,42,,68,0,0,0,0,0,9,16,0,10,0,50,47,0,0,0,171,0,260,171,56,0,0,47,0,68,0,472,159,0.3976,Washington,Cossayuna,12823,43.1799614,-73.4091171,11034861,209331
12071,398,187,211,43.6,394,2,0,0,2,0,0,398,0,146,52625,26771,226,,14.8,129,19,16,7,3,24,18,5,28,9,,12,10,0,3,14,5,12,11,4,22,8,6,18,5,13,3,153,18,154,171,23,0,0,8,0,38,9,398,76,0.441,Schoharie,Fultonham,12071,42.5526572,-74.4226608,23912246,0
11970,264,119,145,59.9,224,0,40,0,0,0,0,264,0,139,,31675,558,,,105,20,0,0,0,85,0,0,0,0,,20,0,0,67,0,0,0,0,0,0,0,0,34,18,0,0,145,34,85,179,20,0,0,0,0,20,20,264,87,0.4546,Suffolk County,"Aquebogue CDP, Jamesport CDP",11970,40.9389522,-72.5775392,1454534,70264
10975,257,155,102,34,166,0,0,63,0,0,28,194,11,114,,84609,169,1686,51,167,0,0,108,0,0,0,0,21,38,,0,0,0,0,0,11,28,0,0,0,0,10,0,11,10,44,167,12,20,179,72,11,0,20,0,0,0,257,0,0.4537,Orange,Southfields,10975,41.2670792,-74.1722632,15237052,314367
13494,332,150,182,55.1,330,0,2,0,0,0,0,332,0,136,61458,33894,597,,,139,14,6,13,8,28,4,26,30,10,,9,4,4,17,2,7,0,4,4,10,21,9,14,11,10,10,193,2,129,195,48,0,0,5,0,9,2,332,26,0.4237,"",Utica,13494,43.532529,-75.1412878,45348973,1057533
12427,392,205,187,34.9,370,0,13,9,0,0,0,383,0,65,,48608,378,,,201,6,0,0,91,0,0,0,6,98,,0,0,0,0,0,20,0,0,0,0,0,23,0,0,0,22,219,0,99,219,115,0,0,6,248,0,0,343,104,0.4908,Greene,Elka park,12427,42.1342379,-74.1367363,106199982,95298
14841,529,214,315,59.8,521,0,0,0,0,0,8,529,0,291,75074,43683,720,,,187,61,0,0,19,18,19,16,41,13,,71,0,39,0,0,3,0,0,12,0,20,81,38,19,0,8,219,0,248,219,150,0,0,17,0,0,0,529,71,0.5189,Schuyler,Hector,14841,42.5253376,-76.8409153,50774716,0
12008,609,290,319,45.5,500,0,54,52,3,0,0,557,0,197,94028,39401,197,,,239,13,9,9,30,58,39,27,9,45,,8,7,24,0,7,9,8,0,0,7,9,31,17,30,6,34,278,0,208,278,188,0,0,7,10,0,31,609,26,0.4049,Schenectady County,East Glenville CDP,12008,42.853488,-73.9065346,2153230,452596
11960,696,315,381,63.3,656,0,0,40,0,0,0,656,31,319,87159,55879,1090,,,257,25,12,25,88,6,0,0,70,31,,0,5,0,0,22,0,49,0,17,33,24,25,17,23,72,32,289,21,286,310,161,6,6,32,0,0,10,696,10,0.431,Suffolk County,Remsenburg-Speonk CDP,11960,40.8106153,-72.7060622,4888995,190434
12860,597,347,250,31.9,570,5,3,0,0,0,19,597,0,282,67292,31924,596,,,294,31,30,37,79,24,24,11,50,8,,0,40,18,0,3,0,19,13,11,26,63,39,36,6,5,3,303,7,205,310,49,0,0,26,20,93,21,577,185,0.3509,Warren County,Pottersville CDP,12860,43.7445939,-73.860967,41666977,555306
13473,642,328,314,44.5,601,0,0,41,0,0,0,601,6,257,60313,29406,435,,,312,90,11,52,29,30,27,29,28,16,9640,4,12,27,17,7,9,14,6,18,14,35,34,29,12,11,8,335,7,161,342,72,6,0,23,13,43,10,636,40,0.4302,Lewis County,Turin village,13473,43.6464494,-75.4434344,119488089,434983
11948,922,583,339,37.7,656,0,0,266,0,0,0,656,17,350,132813,49363,771,,,483,77,0,54,107,154,42,49,0,0,,37,0,0,16,23,0,0,0,0,49,28,0,18,32,114,33,483,19,223,502,243,17,0,0,0,0,0,922,74,0.399,Suffolk County,"Laurel CDP, Jamesport CDP",11948,40.960725,-72.5498798,7041343,10998
12121,1597,782,815,50.5,1539,28,6,10,0,0,14,1587,0,619,74009,34823,619,,,764,39,57,58,42,99,96,81,175,117,23095,0,15,15,8,41,35,0,34,43,38,92,83,113,6,63,33,796,48,537,844,138,0,0,77,0,8,10,1587,61,0.3328,Rensselaer,Melrose,12121,42.839897,-73.6073924,53391274,7664385
14261,5736,2985,2751,19.5,2899,708,1266,673,0,10,176,5063,262,6,,3517,6,,,1440,425,42,24,370,377,108,25,54,15,19810,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1579,109,4037,1699,114,253,4,80,5722,4,0,14,10,0.2317,Erie County,University at Buffalo CDP,14261,43.0077669,-78.7915715,3009444,94062
12153,1027,603,424,36.6,934,0,44,0,0,0,49,1027,0,305,98750,30180,522,,,495,35,70,18,19,0,158,13,141,41,,0,0,0,16,35,9,0,0,0,26,44,28,55,28,51,13,525,0,306,525,219,0,0,0,0,0,0,1027,0,0.3176,Rensselaer County,Averill Park CDP,12153,42.6299226,-73.4733411,46692317,383492
12433,549,232,317,62.5,514,15,0,16,0,4,0,533,10,291,65847,45172,365,,,181,42,8,10,24,69,23,0,5,0,,23,20,11,12,20,0,0,24,0,0,64,15,8,59,12,23,257,38,221,295,139,0,0,0,0,25,23,549,45,0.4351,Ulster County,West Hurley CDP,12433,42.0006407,-74.1565759,9893658,223515
11947,511,170,341,53.4,511,0,0,0,0,0,0,511,0,176,,64143,338,,,306,0,0,60,19,70,0,0,157,0,,0,0,0,0,0,0,19,0,0,18,0,0,70,0,21,48,327,0,184,327,71,0,0,0,20,0,0,511,17,0.3946,Suffolk County,"Northville CDP, Jamesport CDP",11947,40.9506588,-72.5710528,1683073,0
12970,984,651,333,20,872,53,20,14,24,0,1,970,0,154,56250,17630,324,744,28.8,344,147,16,31,36,23,19,13,50,9,,9,6,2,4,19,0,10,13,12,3,10,33,20,0,9,4,478,25,428,503,97,0,0,24,632,8,14,346,36,0.5156,Franklin County,Paul Smiths CDP,12970,44.4781362,-74.3075145,130216863,9345600
13677,112,68,44,56.1,112,0,0,0,0,0,0,112,0,29,,27597,72,,,35,0,0,0,35,0,0,0,0,0,,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18,0,35,0,77,35,0,0,0,19,0,0,0,112,12,0.274,"",Watertown,13677,44.5124285,-75.179673,508885,80224
14585,95,41,54,67.6,81,0,0,14,0,0,0,81,0,62,51250,34046,66,,,39,4,5,0,16,5,0,9,0,0,,0,0,0,5,6,5,0,6,4,15,15,0,6,0,0,0,39,0,50,39,5,0,0,0,0,15,0,95,4,0.2357,Ontario,West bloomfield,14585,42.9062605,-77.5531453,128258,0
11770,57,34,23,45.1,51,0,6,0,0,0,0,57,0,21,120625,53172,1209,,,37,5,0,8,8,2,4,3,5,2,,5,0,1,0,0,0,0,0,1,0,0,1,4,3,2,4,39,2,9,41,20,0,0,4,0,5,7,57,5,0.4735,Suffolk County,"Ocean Beach village, Fire Island CDP",11770,40.6458671,-73.1564984,1127899,0
10279,43,18,25,,43,0,0,0,0,0,0,43,18,18,,,18,,,18,0,0,0,0,0,18,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,0,0,43,18,0,18,0,0,0,18,43,0,,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,10279,40.7126262,-74.0086688,10805,0
10953,96,22,74,47,96,0,0,0,0,0,0,96,0,49,,56910,76,,,45,23,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,27,0,22,0,0,45,0,27,45,0,0,0,0,0,0,0,96,0,0.105,"",Rockland,10953,41.4049642,-74.0774317,2850764,34680
12874,153,75,78,72.4,151,0,0,0,0,0,2,153,0,85,76250,59529,391,,,43,9,4,5,9,2,4,6,0,4,,0,0,6,0,7,7,0,0,9,0,12,14,12,3,9,6,47,0,104,47,26,0,0,0,0,0,0,153,0,0.4215,Warren,Silver bay,12874,43.6905607,-73.5497434,55472472,796414
13696,47,18,29,60.4,47,0,0,0,0,0,0,47,0,29,,58021,29,,,18,0,0,0,0,0,0,0,18,0,,0,0,0,0,0,0,0,0,0,13,0,0,16,0,0,0,47,0,0,47,0,0,0,0,0,0,29,47,0,0.1686,"",Watertown,13696,44.6947415,-74.8880477,4822424,0
13472,66,66,0,59.2,66,0,0,0,0,0,0,66,0,38,,43989,331,,,21,0,0,0,0,0,0,0,0,21,,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,21,28,17,49,0,0,0,0,0,0,0,66,0,0.117,"",Utica,13472,43.6974108,-75.0678625,37411806,1100263
10979,171,132,39,50.8,171,0,0,0,0,0,0,171,0,78,,23365,123,,,49,0,0,0,0,0,0,49,0,0,,0,0,0,39,0,0,0,0,0,0,39,0,0,0,0,0,49,0,122,49,0,0,0,0,0,0,0,171,0,0.2858,"",Rockland,10979,41.1824886,-74.3155095,448167,0
12812,104,68,36,35.5,104,0,0,0,0,0,0,104,0,43,70750,25012,308,,,51,14,6,7,6,10,8,0,0,0,,0,0,0,0,0,7,3,0,0,0,15,10,8,0,0,0,51,0,7,51,15,0,0,0,0,0,0,91,0,0.196,Hamilton,Blue mountain la,12812,43.8757939,-74.3897668,160448202,11741976
